,X [ m ], Y [ m ], Z [ m ], Temperature [ K ]
6489,5.43E+00,-9.50E+00,4.15E+00,2.92E+02
6490,5.43E+00,-9.47E+00,4.15E+00,2.93E+02
6491,5.42E+00,-9.46E+00,4.15E+00,2.93E+02
6492,5.42E+00,-9.43E+00,4.15E+00,2.94E+02
6493,5.41E+00,-9.41E+00,4.15E+00,2.93E+02
6494,5.40E+00,-9.34E+00,4.15E+00,2.93E+02
6495,5.39E+00,-9.27E+00,4.15E+00,2.93E+02
6496,5.37E+00,-9.17E+00,4.14E+00,2.93E+02
6497,5.34E+00,-8.98E+00,4.14E+00,2.93E+02
6498,5.28E+00,-8.64E+00,4.14E+00,2.93E+02
6499,5.21E+00,-8.31E+00,4.14E+00,2.93E+02
6500,5.15E+00,-8.03E+00,4.14E+00,2.94E+02
6501,5.06E+00,-7.67E+00,4.13E+00,2.93E+02
6502,4.93E+00,-7.15E+00,4.12E+00,2.94E+02
6503,4.75E+00,-6.47E+00,4.11E+00,2.94E+02
6504,4.50E+00,-5.59E+00,4.10E+00,2.94E+02
6505,4.35E+00,-5.06E+00,4.10E+00,2.94E+02
6506,4.06E+00,-4.07E+00,4.11E+00,2.94E+02
6507,3.78E+00,-3.09E+00,4.12E+00,2.94E+02
6508,3.60E+00,-2.42E+00,4.13E+00,2.94E+02
6509,3.50E+00,-2.01E+00,4.12E+00,2.94E+02
6510,3.33E+00,-1.27E+00,4.10E+00,2.94E+02
6511,3.31E+00,-1.16E+00,4.09E+00,2.94E+02
6512,3.27E+00,-9.33E-01,4.08E+00,2.94E+02
6513,3.19E+00,-5.50E-01,4.04E+00,2.94E+02
6514,3.17E+00,-4.98E-01,4.03E+00,2.94E+02
6515,3.14E+00,-3.97E-01,4.02E+00,2.94E+02
6516,3.07E+00,-2.28E-01,3.99E+00,2.94E+02
6517,2.94E+00,-6.45E-02,3.95E+00,2.94E+02
6518,2.69E+00,1.15E-01,3.88E+00,2.94E+02
6519,2.12E+00,4.10E-01,3.76E+00,2.94E+02
6520,1.61E+00,7.08E-01,3.65E+00,2.94E+02
6521,1.46E+00,8.24E-01,3.60E+00,2.94E+02
6522,1.23E+00,1.09E+00,3.52E+00,2.94E+02
6523,1.14E+00,1.23E+00,3.49E+00,2.94E+02
6524,1.01E+00,1.54E+00,3.41E+00,2.94E+02
6525,9.21E-01,1.98E+00,3.32E+00,2.94E+02
6526,8.87E-01,2.83E+00,3.16E+00,2.94E+02
6527,9.11E-01,3.23E+00,3.09E+00,2.94E+02
6528,9.90E-01,3.91E+00,2.97E+00,2.94E+02
6529,1.08E+00,4.48E+00,2.89E+00,2.94E+02
6530,1.13E+00,4.92E+00,2.83E+00,2.94E+02
6531,1.14E+00,5.32E+00,2.74E+00,2.94E+02
6532,1.13E+00,5.44E+00,2.70E+00,2.94E+02
6533,1.11E+00,5.67E+00,2.62E+00,2.94E+02
6534,1.08E+00,6.12E+00,2.45E+00,2.94E+02
6535,1.07E+00,6.42E+00,2.34E+00,2.95E+02
6536,1.07E+00,6.53E+00,2.30E+00,2.95E+02
6537,1.08E+00,6.78E+00,2.24E+00,2.95E+02
6538,1.10E+00,6.99E+00,2.20E+00,2.95E+02
6539,1.17E+00,7.42E+00,2.16E+00,2.95E+02
6540,1.25E+00,7.71E+00,2.16E+00,2.95E+02
6541,1.33E+00,7.93E+00,2.18E+00,2.95E+02
6542,1.48E+00,8.29E+00,2.28E+00,2.95E+02
6543,1.63E+00,8.58E+00,2.46E+00,2.95E+02
6544,1.76E+00,8.79E+00,2.72E+00,2.95E+02
6545,1.90E+00,8.96E+00,3.13E+00,2.95E+02
6546,2.00E+00,9.05E+00,3.63E+00,2.95E+02
6547,2.03E+00,9.08E+00,4.07E+00,2.95E+02
6548,2.03E+00,9.09E+00,4.21E+00,2.95E+02
6549,1.98E+00,9.10E+00,4.49E+00,2.95E+02
6550,1.83E+00,9.11E+00,4.80E+00,2.95E+02
6551,1.79E+00,9.12E+00,4.86E+00,2.95E+02
6552,1.70E+00,9.12E+00,4.97E+00,2.95E+02
6553,1.45E+00,9.10E+00,5.16E+00,2.95E+02
6554,1.39E+00,9.10E+00,5.20E+00,2.95E+02
6555,1.26E+00,9.08E+00,5.25E+00,2.95E+02
6556,1.19E+00,9.07E+00,5.28E+00,2.95E+02
6557,1.04E+00,9.04E+00,5.32E+00,2.95E+02
6558,1.01E+00,9.03E+00,5.32E+00,2.95E+02
6559,9.47E-01,9.02E+00,5.33E+00,2.95E+02
6560,9.16E-01,9.01E+00,5.33E+00,2.95E+02
6561,8.54E-01,8.98E+00,5.33E+00,2.95E+02
6562,7.84E-01,8.91E+00,5.34E+00,2.95E+02
6563,6.93E-01,8.83E+00,5.34E+00,2.95E+02
6564,6.07E-01,8.76E+00,5.34E+00,2.95E+02
6565,4.57E-01,8.62E+00,5.33E+00,2.95E+02
6566,2.95E-01,8.41E+00,5.30E+00,2.95E+02
6567,2.39E-01,8.32E+00,5.28E+00,2.95E+02
6568,1.35E-01,8.13E+00,5.25E+00,2.95E+02
6569,1.06E-01,8.07E+00,5.24E+00,2.95E+02
6570,4.95E-02,7.95E+00,5.22E+00,2.95E+02
6571,-5.27E-02,7.71E+00,5.19E+00,2.95E+02
6572,-9.66E-02,7.58E+00,5.18E+00,2.95E+02
6573,-1.88E-01,7.30E+00,5.17E+00,2.95E+02
6574,-2.79E-01,7.03E+00,5.17E+00,2.95E+02
6575,-3.04E-01,6.96E+00,5.17E+00,2.95E+02
6576,-3.55E-01,6.79E+00,5.18E+00,2.95E+02
6577,-4.47E-01,6.45E+00,5.21E+00,2.95E+02
6578,-5.34E-01,6.16E+00,5.25E+00,2.95E+02
6579,-6.24E-01,5.88E+00,5.30E+00,2.95E+02
6580,-7.40E-01,5.52E+00,5.36E+00,2.95E+02
6581,-9.85E-01,4.84E+00,5.48E+00,2.95E+02
6582,-1.23E+00,4.22E+00,5.59E+00,2.95E+02
6583,-1.32E+00,4.00E+00,5.62E+00,2.95E+02
6584,-1.50E+00,3.55E+00,5.67E+00,2.95E+02
6585,-1.61E+00,3.28E+00,5.67E+00,2.95E+02
6586,-1.74E+00,2.95E+00,5.65E+00,2.95E+02
6587,-1.86E+00,2.63E+00,5.59E+00,2.95E+02
6588,-1.99E+00,2.29E+00,5.48E+00,2.95E+02
6589,-2.10E+00,1.95E+00,5.28E+00,2.95E+02
6590,-2.24E+00,1.58E+00,4.98E+00,2.95E+02
6591,-2.33E+00,1.37E+00,4.80E+00,2.94E+02
6592,-2.46E+00,1.08E+00,4.56E+00,2.94E+02
6593,-2.52E+00,9.74E-01,4.47E+00,2.94E+02
6594,-2.65E+00,8.04E-01,4.28E+00,2.94E+02
6595,-2.73E+00,7.40E-01,4.19E+00,2.94E+02
6596,-2.88E+00,6.59E-01,4.00E+00,2.94E+02
6597,-3.11E+00,6.50E-01,3.72E+00,2.94E+02
6598,-3.31E+00,7.46E-01,3.52E+00,2.94E+02
6599,-3.50E+00,9.31E-01,3.39E+00,2.94E+02
6600,-3.64E+00,1.20E+00,3.32E+00,2.94E+02
6601,-3.71E+00,1.46E+00,3.30E+00,2.95E+02
6602,-3.74E+00,1.72E+00,3.28E+00,2.95E+02
6603,-3.76E+00,2.06E+00,3.26E+00,2.95E+02
6604,-3.79E+00,2.55E+00,3.18E+00,2.95E+02
6605,-3.81E+00,3.10E+00,3.08E+00,2.95E+02
6606,-3.83E+00,3.56E+00,2.96E+00,2.95E+02
6607,-3.82E+00,4.03E+00,2.83E+00,2.95E+02
6608,-3.78E+00,4.52E+00,2.72E+00,2.95E+02
6609,-3.77E+00,4.57E+00,2.71E+00,2.95E+02
6610,-3.77E+00,4.67E+00,2.70E+00,2.95E+02
6611,-3.77E+00,4.88E+00,2.69E+00,2.95E+02
6612,-3.77E+00,4.99E+00,2.69E+00,2.95E+02
6613,-3.79E+00,5.18E+00,2.71E+00,2.95E+02
6614,-3.79E+00,5.45E+00,2.73E+00,2.95E+02
6615,-3.77E+00,5.75E+00,2.74E+00,2.95E+02
6616,-3.74E+00,6.22E+00,2.75E+00,2.95E+02
6617,-3.70E+00,6.65E+00,2.76E+00,2.95E+02
6618,-3.68E+00,6.84E+00,2.76E+00,2.95E+02
6619,-3.64E+00,7.19E+00,2.78E+00,2.96E+02
6620,-3.60E+00,7.54E+00,2.80E+00,2.95E+02
6621,-3.59E+00,7.65E+00,2.80E+00,2.95E+02
6622,-3.58E+00,7.73E+00,2.81E+00,2.98E+02
6623,-3.57E+00,7.81E+00,2.81E+00,2.99E+02
6624,-3.55E+00,7.96E+00,2.82E+00,2.98E+02
6625,-3.52E+00,8.16E+00,2.84E+00,2.95E+02
6626,-3.48E+00,8.59E+00,2.87E+00,2.96E+02
6627,-3.45E+00,8.89E+00,2.91E+00,2.95E+02
6628,-3.44E+00,9.12E+00,2.95E+00,2.95E+02
6629,-3.44E+00,9.26E+00,2.99E+00,2.95E+02
6630,-3.46E+00,9.50E+00,3.08E+00,2.96E+02
6631,-3.47E+00,9.57E+00,3.11E+00,2.96E+02
6632,-3.50E+00,9.69E+00,3.19E+00,2.96E+02
6633,-3.57E+00,9.91E+00,3.38E+00,2.96E+02
6634,-3.62E+00,1.00E+01,3.52E+00,2.96E+02
6635,-3.76E+00,1.02E+01,3.85E+00,2.96E+02
6636,-3.82E+00,1.03E+01,4.01E+00,2.96E+02
6637,-3.86E+00,1.04E+01,4.09E+00,2.96E+02
6638,-3.92E+00,1.04E+01,4.27E+00,2.96E+02
6639,-3.94E+00,1.05E+01,4.33E+00,2.96E+02
6640,-3.97E+00,1.05E+01,4.46E+00,2.96E+02
6641,-3.99E+00,1.05E+01,4.57E+00,2.96E+02
6642,-4.01E+00,1.06E+01,4.69E+00,2.96E+02
6643,-4.01E+00,1.06E+01,4.90E+00,2.96E+02
6644,-4.01E+00,1.06E+01,4.94E+00,2.96E+02
6645,-4.00E+00,1.06E+01,5.01E+00,2.96E+02
6646,-3.99E+00,1.05E+01,5.05E+00,2.96E+02
6647,-3.99E+00,1.05E+01,5.09E+00,2.95E+02
6648,-3.98E+00,1.05E+01,5.15E+00,2.95E+02
6649,-3.98E+00,1.04E+01,5.17E+00,2.95E+02
6650,-3.97E+00,1.04E+01,5.22E+00,2.95E+02
6651,-3.97E+00,1.04E+01,5.23E+00,2.95E+02
6652,-3.97E+00,1.03E+01,5.25E+00,2.95E+02
6653,-3.98E+00,1.02E+01,5.27E+00,2.95E+02
6654,-4.00E+00,1.01E+01,5.29E+00,2.95E+02
6655,-4.03E+00,9.87E+00,5.31E+00,2.95E+02
6656,-4.08E+00,9.66E+00,5.32E+00,2.95E+02
6657,-4.11E+00,9.52E+00,5.32E+00,2.95E+02
6658,-4.14E+00,9.42E+00,5.32E+00,2.95E+02
6659,-4.17E+00,9.31E+00,5.32E+00,2.95E+02
6660,-4.24E+00,9.07E+00,5.32E+00,2.95E+02
6661,-4.33E+00,8.75E+00,5.31E+00,2.95E+02
6662,-4.54E+00,8.08E+00,5.28E+00,2.95E+02
6663,-4.73E+00,7.40E+00,5.28E+00,2.95E+02
6664,-4.89E+00,6.76E+00,5.29E+00,2.95E+02
6665,-4.96E+00,6.46E+00,5.30E+00,2.95E+02
6666,-5.05E+00,6.02E+00,5.34E+00,2.95E+02
6667,-5.15E+00,5.52E+00,5.39E+00,2.95E+02
6668,-5.30E+00,4.86E+00,5.49E+00,2.95E+02
6669,-5.45E+00,4.36E+00,5.60E+00,2.95E+02
6670,-5.56E+00,4.03E+00,5.67E+00,2.95E+02
6671,-5.76E+00,3.52E+00,5.78E+00,2.95E+02
6672,-6.03E+00,2.95E+00,5.86E+00,2.95E+02
6673,-6.14E+00,2.75E+00,5.87E+00,2.95E+02
6674,-6.33E+00,2.47E+00,5.87E+00,2.95E+02
6675,-6.55E+00,2.23E+00,5.83E+00,2.95E+02
6676,-6.78E+00,2.08E+00,5.76E+00,2.95E+02
6677,-6.90E+00,2.04E+00,5.72E+00,2.95E+02
6678,-7.10E+00,2.01E+00,5.63E+00,2.95E+02
6679,-7.18E+00,2.01E+00,5.59E+00,2.95E+02
6680,-7.33E+00,2.04E+00,5.50E+00,2.95E+02
6681,-7.53E+00,2.13E+00,5.33E+00,2.95E+02
6682,-7.66E+00,2.22E+00,5.18E+00,2.95E+02
6683,-7.75E+00,2.36E+00,5.00E+00,2.95E+02
6684,-7.78E+00,2.52E+00,4.83E+00,2.95E+02
6685,-7.73E+00,2.74E+00,4.64E+00,2.95E+02
6686,-7.56E+00,3.05E+00,4.42E+00,2.95E+02
6687,-7.49E+00,3.15E+00,4.35E+00,2.95E+02
6688,-7.31E+00,3.37E+00,4.22E+00,2.95E+02
6689,-7.17E+00,3.55E+00,4.13E+00,2.95E+02
6690,-6.85E+00,3.93E+00,3.94E+00,2.95E+02
6691,-6.45E+00,4.37E+00,3.76E+00,2.95E+02
6692,-6.03E+00,4.81E+00,3.65E+00,2.95E+02
6693,-5.77E+00,5.07E+00,3.63E+00,2.95E+02
6694,-5.48E+00,5.40E+00,3.62E+00,2.95E+02
6695,-5.27E+00,5.67E+00,3.61E+00,2.95E+02
6696,-5.05E+00,6.01E+00,3.58E+00,2.95E+02
6697,-4.76E+00,6.58E+00,3.54E+00,2.95E+02
6698,-4.55E+00,7.12E+00,3.55E+00,2.95E+02
6699,-4.33E+00,7.76E+00,3.62E+00,2.95E+02
6700,-4.13E+00,8.44E+00,3.77E+00,2.95E+02
6701,-4.09E+00,8.58E+00,3.82E+00,2.95E+02
6702,-4.03E+00,8.84E+00,3.93E+00,2.95E+02
6703,-4.03E+00,8.88E+00,3.95E+00,2.95E+02
6704,-4.01E+00,8.95E+00,3.99E+00,2.95E+02
6705,-4.00E+00,9.10E+00,4.10E+00,2.95E+02
6706,-4.00E+00,9.14E+00,4.13E+00,2.95E+02
6707,-3.99E+00,9.19E+00,4.20E+00,2.95E+02
6708,-4.01E+00,9.19E+00,4.34E+00,2.95E+02
6709,-4.02E+00,9.18E+00,4.36E+00,2.95E+02
6710,-4.03E+00,9.15E+00,4.39E+00,2.95E+02
6711,-4.06E+00,9.07E+00,4.46E+00,2.95E+02
6712,-4.12E+00,8.88E+00,4.53E+00,2.95E+02
6713,-4.19E+00,8.63E+00,4.57E+00,2.95E+02
6714,-4.27E+00,8.34E+00,4.61E+00,2.95E+02
6715,-4.33E+00,8.11E+00,4.64E+00,2.95E+02
6716,-4.44E+00,7.64E+00,4.69E+00,2.95E+02
6717,-4.54E+00,7.14E+00,4.72E+00,2.95E+02
6718,-4.59E+00,6.89E+00,4.73E+00,2.95E+02
6719,-4.68E+00,6.37E+00,4.74E+00,2.95E+02
6720,-4.84E+00,5.56E+00,4.74E+00,2.95E+02
6721,-5.02E+00,4.75E+00,4.80E+00,2.95E+02
6722,-5.05E+00,4.59E+00,4.82E+00,2.95E+02
6723,-5.13E+00,4.29E+00,4.87E+00,2.95E+02
6724,-5.26E+00,3.79E+00,5.00E+00,2.95E+02
6725,-5.45E+00,3.14E+00,5.17E+00,2.95E+02
6726,-5.63E+00,2.61E+00,5.26E+00,2.95E+02
6727,-5.66E+00,2.53E+00,5.26E+00,2.95E+02
6728,-5.72E+00,2.38E+00,5.26E+00,2.95E+02
6729,-5.82E+00,2.16E+00,5.23E+00,2.95E+02
6730,-5.91E+00,1.96E+00,5.15E+00,2.95E+02
6731,-6.04E+00,1.74E+00,5.00E+00,2.95E+02
6732,-6.21E+00,1.54E+00,4.77E+00,2.95E+02
6733,-6.37E+00,1.40E+00,4.53E+00,2.95E+02
6734,-6.55E+00,1.29E+00,4.25E+00,2.95E+02
6735,-6.73E+00,1.21E+00,4.03E+00,2.95E+02
6736,-6.86E+00,1.14E+00,3.92E+00,2.95E+02
6737,-7.06E+00,1.02E+00,3.82E+00,2.95E+02
6738,-7.23E+00,9.22E-01,3.78E+00,2.95E+02
6739,-7.53E+00,7.54E-01,3.78E+00,2.95E+02
6740,-7.78E+00,6.23E-01,3.81E+00,2.95E+02
6741,-8.17E+00,4.58E-01,3.89E+00,2.95E+02
6742,-8.60E+00,3.28E-01,4.01E+00,2.95E+02
6743,-9.01E+00,2.62E-01,4.14E+00,2.95E+02
6744,-9.48E+00,2.77E-01,4.30E+00,2.95E+02
6745,-9.91E+00,3.87E-01,4.47E+00,2.95E+02
6746,-1.03E+01,5.78E-01,4.67E+00,2.95E+02
6747,-1.05E+01,6.80E-01,4.77E+00,2.95E+02
6748,-1.08E+01,8.77E-01,5.03E+00,2.95E+02
6749,-1.10E+01,1.00E+00,5.25E+00,2.95E+02
6750,-1.10E+01,1.03E+00,5.31E+00,2.95E+02
6751,-1.10E+01,1.07E+00,5.41E+00,2.95E+02
6752,-1.11E+01,1.15E+00,5.67E+00,2.95E+02
6753,-1.10E+01,1.16E+00,5.72E+00,2.95E+02
6754,-1.10E+01,1.19E+00,5.84E+00,2.95E+02
6755,-1.10E+01,1.21E+00,5.96E+00,2.95E+02
6756,-1.10E+01,1.22E+00,6.00E+00,2.95E+02
6757,-1.10E+01,1.23E+00,6.09E+00,2.95E+02
6758,-1.09E+01,1.24E+00,6.15E+00,2.95E+02
6759,-1.08E+01,1.25E+00,6.30E+00,2.95E+02
6760,-1.08E+01,1.26E+00,6.32E+00,2.95E+02
6761,-1.08E+01,1.26E+00,6.36E+00,2.95E+02
6762,-1.07E+01,1.26E+00,6.47E+00,2.95E+02
6763,-1.07E+01,1.26E+00,6.54E+00,2.95E+02
6764,-1.06E+01,1.26E+00,6.64E+00,2.95E+02
6765,-1.06E+01,1.26E+00,6.73E+00,2.95E+02
6766,-1.06E+01,1.26E+00,6.76E+00,2.95E+02
6767,-3.33E+00,-1.12E+01,4.94E+00,2.92E+02
6768,-3.34E+00,-1.12E+01,4.94E+00,2.92E+02
6769,-3.35E+00,-1.11E+01,4.94E+00,2.92E+02
6770,-3.38E+00,-1.09E+01,4.94E+00,2.92E+02
6771,-3.43E+00,-1.07E+01,4.94E+00,2.92E+02
6772,-3.47E+00,-1.05E+01,4.94E+00,2.93E+02
6773,-3.51E+00,-1.02E+01,4.94E+00,2.93E+02
6774,-3.60E+00,-9.76E+00,4.95E+00,2.93E+02
6775,-3.69E+00,-9.27E+00,4.95E+00,2.94E+02
6776,-3.82E+00,-8.53E+00,4.97E+00,2.94E+02
6777,-3.96E+00,-7.72E+00,4.98E+00,2.94E+02
6778,-4.00E+00,-7.49E+00,4.99E+00,2.94E+02
6779,-4.08E+00,-7.04E+00,4.99E+00,2.94E+02
6780,-4.20E+00,-6.40E+00,5.01E+00,2.94E+02
6781,-4.33E+00,-5.61E+00,5.04E+00,2.94E+02
6782,-4.48E+00,-4.74E+00,5.10E+00,2.94E+02
6783,-4.53E+00,-4.43E+00,5.12E+00,2.94E+02
6784,-4.62E+00,-3.94E+00,5.16E+00,2.94E+02
6785,-4.68E+00,-3.61E+00,5.18E+00,2.94E+02
6786,-4.77E+00,-3.22E+00,5.19E+00,2.94E+02
6787,-4.89E+00,-2.76E+00,5.17E+00,2.94E+02
6788,-5.05E+00,-2.24E+00,5.06E+00,2.94E+02
6789,-5.09E+00,-2.14E+00,5.02E+00,2.94E+02
6790,-5.16E+00,-1.95E+00,4.92E+00,2.94E+02
6791,-5.30E+00,-1.67E+00,4.71E+00,2.94E+02
6792,-5.43E+00,-1.45E+00,4.48E+00,2.94E+02
6793,-5.55E+00,-1.27E+00,4.26E+00,2.94E+02
6794,-5.67E+00,-1.09E+00,4.05E+00,2.94E+02
6795,-5.69E+00,-1.03E+00,4.00E+00,2.94E+02
6796,-5.75E+00,-9.34E-01,3.93E+00,2.94E+02
6797,-5.81E+00,-8.21E-01,3.89E+00,2.94E+02
6798,-5.84E+00,-7.63E-01,3.89E+00,2.94E+02
6799,-5.91E+00,-6.64E-01,3.91E+00,2.95E+02
6800,-5.99E+00,-5.79E-01,3.97E+00,2.95E+02
6801,-6.13E+00,-4.97E-01,4.10E+00,2.95E+02
6802,-6.19E+00,-4.72E-01,4.16E+00,2.95E+02
6803,-6.33E+00,-4.32E-01,4.30E+00,2.95E+02
6804,-6.57E+00,-3.99E-01,4.52E+00,2.94E+02
6805,-6.96E+00,-3.99E-01,4.87E+00,2.94E+02
6806,-7.44E+00,-4.60E-01,5.29E+00,2.94E+02
6807,-7.59E+00,-4.90E-01,5.42E+00,2.94E+02
6808,-7.87E+00,-5.65E-01,5.64E+00,2.94E+02
6809,-8.13E+00,-6.59E-01,5.83E+00,2.94E+02
6810,-8.31E+00,-7.36E-01,5.94E+00,2.94E+02
6811,-8.67E+00,-8.71E-01,6.13E+00,2.95E+02
6812,-8.72E+00,-8.86E-01,6.16E+00,2.95E+02
6813,-8.85E+00,-9.05E-01,6.22E+00,2.95E+02
6814,-9.11E+00,-9.07E-01,6.33E+00,2.95E+02
6815,-9.16E+00,-9.02E-01,6.35E+00,2.95E+02
6816,-9.26E+00,-8.90E-01,6.38E+00,2.95E+02
6817,-9.46E+00,-8.51E-01,6.45E+00,2.95E+02
6818,-9.49E+00,-8.45E-01,6.46E+00,2.95E+02
6819,-9.54E+00,-8.32E-01,6.48E+00,2.95E+02
6820,-9.62E+00,-8.11E-01,6.51E+00,2.95E+02
6821,-9.63E+00,-8.09E-01,6.52E+00,2.95E+02
6822,-9.65E+00,-8.05E-01,6.52E+00,2.95E+02
6823,-9.68E+00,-7.97E-01,6.54E+00,2.95E+02
6824,-9.69E+00,-7.95E-01,6.54E+00,2.95E+02
6825,-9.71E+00,-7.90E-01,6.55E+00,2.95E+02
6826,-9.73E+00,-7.85E-01,6.56E+00,2.95E+02
6827,-9.74E+00,-7.84E-01,6.56E+00,2.95E+02
6828,-9.74E+00,-7.83E-01,6.57E+00,2.95E+02
6829,-9.75E+00,-7.82E-01,6.57E+00,2.95E+02
6830,-9.76E+00,-7.81E-01,6.57E+00,2.95E+02
6831,-9.76E+00,-7.80E-01,6.57E+00,2.95E+02
6832,-9.77E+00,-7.79E-01,6.57E+00,2.95E+02
6833,-9.77E+00,-7.79E-01,6.57E+00,2.95E+02
6834,-9.78E+00,-7.78E-01,6.58E+00,2.95E+02
6835,-9.78E+00,-7.78E-01,6.58E+00,2.95E+02
6836,-9.78E+00,-7.78E-01,6.58E+00,2.95E+02
6837,-9.78E+00,-7.78E-01,6.58E+00,2.95E+02
6838,-3.20E+00,-1.12E+01,4.92E+00,2.92E+02
6839,-3.21E+00,-1.11E+01,4.92E+00,2.92E+02
6840,-3.23E+00,-1.10E+01,4.92E+00,2.92E+02
6841,-3.25E+00,-1.09E+01,4.92E+00,2.93E+02
6842,-3.29E+00,-1.07E+01,4.92E+00,2.93E+02
6843,-3.31E+00,-1.06E+01,4.92E+00,2.93E+02
6844,-3.35E+00,-1.04E+01,4.92E+00,2.93E+02
6845,-3.42E+00,-9.97E+00,4.92E+00,2.93E+02
6846,-3.47E+00,-9.67E+00,4.93E+00,2.93E+02
6847,-3.50E+00,-9.53E+00,4.93E+00,2.94E+02
6848,-3.54E+00,-9.26E+00,4.94E+00,2.94E+02
6849,-3.57E+00,-9.12E+00,4.94E+00,2.94E+02
6850,-3.60E+00,-8.90E+00,4.95E+00,2.94E+02
6851,-3.65E+00,-8.64E+00,4.95E+00,2.94E+02
6852,-3.66E+00,-8.57E+00,4.95E+00,2.94E+02
6853,-3.69E+00,-8.43E+00,4.95E+00,2.94E+02
6854,-3.73E+00,-8.17E+00,4.96E+00,2.94E+02
6855,-3.82E+00,-7.68E+00,4.97E+00,2.94E+02
6856,-3.97E+00,-6.84E+00,4.98E+00,2.94E+02
6857,-4.13E+00,-6.00E+00,5.00E+00,2.94E+02
6858,-4.23E+00,-5.44E+00,5.03E+00,2.94E+02
6859,-4.37E+00,-4.58E+00,5.10E+00,2.94E+02
6860,-4.45E+00,-4.06E+00,5.16E+00,2.94E+02
6861,-4.50E+00,-3.68E+00,5.19E+00,2.94E+02
6862,-4.59E+00,-3.13E+00,5.20E+00,2.94E+02
6863,-4.62E+00,-2.96E+00,5.18E+00,2.94E+02
6864,-4.68E+00,-2.66E+00,5.14E+00,2.94E+02
6865,-4.76E+00,-2.32E+00,5.04E+00,2.94E+02
6866,-4.83E+00,-2.06E+00,4.90E+00,2.94E+02
6867,-4.91E+00,-1.85E+00,4.71E+00,2.94E+02
6868,-4.95E+00,-1.76E+00,4.60E+00,2.94E+02
6869,-5.03E+00,-1.63E+00,4.39E+00,2.94E+02
6870,-5.11E+00,-1.54E+00,4.18E+00,2.94E+02
6871,-5.16E+00,-1.47E+00,4.00E+00,2.94E+02
6872,-5.22E+00,-1.37E+00,3.70E+00,2.94E+02
6873,-5.20E+00,-1.25E+00,3.47E+00,2.94E+02
6874,-5.14E+00,-1.12E+00,3.32E+00,2.95E+02
6875,-5.11E+00,-1.09E+00,3.29E+00,2.95E+02
6876,-5.05E+00,-1.04E+00,3.22E+00,2.95E+02
6877,-4.96E+00,-9.92E-01,3.12E+00,2.95E+02
6878,-4.94E+00,-9.85E-01,3.08E+00,2.95E+02
6879,-4.89E+00,-9.84E-01,3.01E+00,2.95E+02
6880,-4.85E+00,-1.02E+00,2.88E+00,2.95E+02
6881,-4.81E+00,-1.14E+00,2.68E+00,2.95E+02
6882,-4.79E+00,-1.26E+00,2.56E+00,2.95E+02
6883,-4.77E+00,-1.36E+00,2.48E+00,2.95E+02
6884,-4.74E+00,-1.52E+00,2.39E+00,2.95E+02
6885,-4.74E+00,-1.56E+00,2.37E+00,2.95E+02
6886,-4.72E+00,-1.63E+00,2.35E+00,2.95E+02
6887,-4.70E+00,-1.75E+00,2.31E+00,2.95E+02
6888,-4.69E+00,-1.79E+00,2.30E+00,2.95E+02
6889,-4.67E+00,-1.87E+00,2.27E+00,2.95E+02
6890,-4.65E+00,-2.01E+00,2.24E+00,2.95E+02
6891,-4.62E+00,-2.12E+00,2.21E+00,2.95E+02
6892,-4.60E+00,-2.18E+00,2.20E+00,2.95E+02
6893,-4.58E+00,-2.26E+00,2.18E+00,2.96E+02
6894,-4.57E+00,-2.29E+00,2.17E+00,2.96E+02
6895,-4.56E+00,-2.34E+00,2.16E+00,2.96E+02
6896,-4.55E+00,-2.37E+00,2.15E+00,2.96E+02
6897,-4.55E+00,-2.38E+00,2.15E+00,2.96E+02
6898,-4.55E+00,-2.40E+00,2.15E+00,2.96E+02
6899,-4.54E+00,-2.41E+00,2.14E+00,2.96E+02
6900,-4.54E+00,-2.42E+00,2.14E+00,2.96E+02
6901,-4.54E+00,-2.42E+00,2.14E+00,2.96E+02
6902,-4.54E+00,-2.43E+00,2.14E+00,2.96E+02
6903,-4.54E+00,-2.43E+00,2.14E+00,2.96E+02
6904,-3.36E+00,-1.12E+01,5.09E+00,2.92E+02
6905,-3.37E+00,-1.12E+01,5.09E+00,2.92E+02
6906,-3.39E+00,-1.11E+01,5.09E+00,2.92E+02
6907,-3.39E+00,-1.10E+01,5.08E+00,2.92E+02
6908,-3.40E+00,-1.10E+01,5.08E+00,2.92E+02
6909,-3.42E+00,-1.09E+01,5.08E+00,2.93E+02
6910,-3.44E+00,-1.07E+01,5.08E+00,2.93E+02
6911,-3.47E+00,-1.06E+01,5.08E+00,2.93E+02
6912,-3.51E+00,-1.04E+01,5.08E+00,2.93E+02
6913,-3.55E+00,-1.01E+01,5.09E+00,2.93E+02
6914,-3.63E+00,-9.72E+00,5.09E+00,2.93E+02
6915,-3.68E+00,-9.42E+00,5.09E+00,2.94E+02
6916,-3.73E+00,-9.15E+00,5.10E+00,2.94E+02
6917,-3.79E+00,-8.84E+00,5.10E+00,2.94E+02
6918,-3.86E+00,-8.43E+00,5.10E+00,2.94E+02
6919,-4.00E+00,-7.64E+00,5.12E+00,2.94E+02
6920,-4.16E+00,-6.82E+00,5.14E+00,2.94E+02
6921,-4.30E+00,-6.08E+00,5.18E+00,2.94E+02
